Article Date,Advisor Name,Stock Name,Company Code,Call,Price on Article Day,Target Price,Today's Price,Time to reach target,Arbitrage %,Today P/L %,Article URL
2024-08-09 15:17:00,ICICI Securities,Bosch,BOSCHLTD,Sell,32430.85,25221,3614.15,Not reached yet.,18.665922757423594,10.38001363833612,https://www.moneycontrol.com/news/business/earnings/sell-bosch-target-of-rs-25221-icici-securities-12792224.html
2024-08-09 15:17:00,ICICI Securities,Bosch,BOSCHLTD,Sell,32430.85,25221,3614.15,Not reached yet.,18.665922757423594,10.38001363833612,https://www.moneycontrol.com/news/business/earnings/sell-bosch-target-of-rs-25221-icici-securities-12792224.html
2024-08-09 15:17:00,ICICI Securities,Cummins India,CUMMINSIND,Reduce,3748.55,3280,38486.8,Not reached yet.,28.734004992942907,-8.750648135982125,https://www.moneycontrol.com/news/business/earnings/reduce-cummins-india-target-of-rs-3280-icici-securities-12792225.html
2024-08-09 15:17:00,ICICI Securities,Cummins India,CUMMINSIND,Reduce,3748.55,3280,3614.15,Not reached yet.,18.665922757423594,10.38001363833612,https://www.moneycontrol.com/news/business/earnings/reduce-cummins-india-target-of-rs-3280-icici-securities-12792225.html
2024-08-09 15:17:00,ICICI Securities,Bosch,BOSCHLTD,Sell,32430.85,25221,3614.15,Not reached yet.,18.665922757423594,10.38001363833612,https://www.moneycontrol.com/news/business/earnings/sell-bosch-target-of-rs-25221-icici-securities-12792224.html
2024-08-09 15:17:00,ICICI Securities,Bosch,BOSCHLTD,Sell,32430.85,25221,38486.8,Not reached yet.,28.734004992942907,-8.750648135982125,https://www.moneycontrol.com/news/business/earnings/sell-bosch-target-of-rs-25221-icici-securities-12792224.html
2024-08-09 15:17:00,ICICI Securities,Bosch,BOSCHLTD,Sell,32430.85,25221,38486.8,Not reached yet.,28.734004992942907,-8.750648135982125,https://www.moneycontrol.com/news/business/earnings/sell-bosch-target-of-rs-25221-icici-securities-12792224.html
2024-08-09 15:17:00,ICICI Securities,Cummins India,CUMMINSIND,Reduce,3748.55,3280,38486.8,Not reached yet.,28.734004992942907,-8.750648135982125,https://www.moneycontrol.com/news/business/earnings/reduce-cummins-india-target-of-rs-3280-icici-securities-12792225.html
2024-08-09 15:17:00,ICICI Securities,Cummins India,CUMMINSIND,Reduce,3748.55,3280,3614.15,Not reached yet.,18.665922757423594,10.38001363833612,https://www.moneycontrol.com/news/business/earnings/reduce-cummins-india-target-of-rs-3280-icici-securities-12792225.html
2024-08-09 15:17:00,ICICI Securities,Bosch,BOSCHLTD,Sell,32430.85,25221,3614.15,Not reached yet.,18.665922757423594,10.38001363833612,https://www.moneycontrol.com/news/business/earnings/sell-bosch-target-of-rs-25221-icici-securities-12792224.html
2024-08-09 15:17:00,ICICI Securities,Bosch,BOSCHLTD,Sell,32430.85,25221,38486.8,Not reached yet.,28.734004992942907,-8.750648135982125,https://www.moneycontrol.com/news/business/earnings/sell-bosch-target-of-rs-25221-icici-securities-12792224.html
2024-08-09 15:17:00,ICICI Securities,Bosch,BOSCHLTD,Sell,32430.85,25221,38486.8,Not reached yet.,28.734004992942907,-8.750648135982125,https://www.moneycontrol.com/news/business/earnings/sell-bosch-target-of-rs-25221-icici-securities-12792224.html
2024-09-16 14:43:00,Motilal Oswal,Godrej Agrovet,GODREJAGRO,Buy,806.95,970,749.95,Not reached yet.,20.205712869446675,-7.063634673771609,https://www.moneycontrol.com/news/business/stocks/buy-godrej-agrovet-target-of-rs-970-motilal-oswal-12822788.html
2024-09-17 11:29:00,ICICI Securities,Awfis Space Solutions,AWFIS,Buy,809.95,839,707.85,Not reached yet.,3.5866411506883087,-12.605716402247054,https://www.moneycontrol.com/news/business/stocks/buy-awfis-space-solutions-target-of-rs-839-icici-securities-12823451.html
2024-09-17 14:19:00,Motilal Oswal,Dixon Technologies,DIXON,Buy,12412.2,15500,15143.65,Not reached yet.,24.877137010360766,22.00617134754515,https://www.moneycontrol.com/news/business/stocks/buy-dixon-technologies-target-of-rs-15500-motilal-oswal-12823633.html
2024-09-17 14:25:00,Motilal Oswal,MCX,MCX,Buy,5395.85,6500,6410.55,Not reached yet.,20.462948376993424,18.805192879713108,https://www.moneycontrol.com/news/business/stocks/buy-mcx-target-of-rs-6500-motilal-oswal-12823648.html
2024-09-17 14:32:00,Motilal Oswal,Bajaj Auto,BAJAJ-AUTO,Neutral,10855.75,10705,11876.95,Call type not supported.,-1.3886649932063653,9.406996292287504,https://www.moneycontrol.com/news/business/stocks/neutral-bajaj-auto-target-of-rs-10705-motilal-oswal-12823660.html
2024-09-17 14:43:00,Emkay Global Financial,Stovekraft,STOVEKRAFT,Buy,832.2,1350,889.8,Not reached yet.,62.220620043258826,6.921413121845699,https://www.moneycontrol.com/news/business/stocks/buy-stovekraft-target-of-rs-1350-emkay-global-financial-12823671.html
2024-09-17 17:57:00,Emkay Global Financial,Emami,EMAMIREAL,Buy,107.6,950,115.31,Not reached yet.,782.8996282527881,7.165427509293688,https://www.moneycontrol.com/news/business/stocks/buy-emami-target-of-rs-950-emkay-global-financial-12823862.html
2024-09-17 18:03:00,Emkay Global Financial,Go Fashion,GOCOLORS,Buy,1152.0,1600,1263.5,Not reached yet.,38.88888888888889,9.678819444444445,https://www.moneycontrol.com/news/business/stocks/buy-go-fashion-target-of-rs-1600-emkay-global-financial-12823872.html
2024-09-18 10:23:00,ICICI Securities,Delhivery,DELHIVERY,Buy,411.45,600,411.15,Not reached yet.,45.82573824279986,-0.07291286912140268,https://www.moneycontrol.com/news/business/stocks/buy-delhivery-target-of-rs-600-icici-securities-3-12824218.html
2024-09-18 10:33:00,Emkay Global Financial,Senco Gold,SENCO,Buy,1190.25,1600,1390.35,Not reached yet.,34.425540852762026,16.811594202898544,https://www.moneycontrol.com/news/business/stocks/buy-senco-gold-target-of-rs-1600-emkay-global-financial-12824224.html
2024-09-18 10:42:00,Motilal Oswal,InterGlobe Aviation,INDIGO,Neutral,4783.7,4970,4693.45,Call type not supported.,3.8944749879800193,-1.886614963312917,https://www.moneycontrol.com/news/business/stocks/neutral-interglobe-aviation-target-of-rs-4970-motilal-oswal-12824232.html
2024-09-18 11:04:00,Sharekhan,Cholamandalam Investment and Finance Company,CHOLAFIN,Buy,1511.35,1850,1501.05,Not reached yet.,22.407119462732002,-0.6815099083600724,https://www.moneycontrol.com/news/business/stocks/buy-cholamandalam-investment-and-finance-company-target-of-rs-1850-sharekhan-12824269.html
2024-09-18 11:10:00,Sharekhan,Transport Corporation of India,TCI,Buy,1080.5,1400,1037.75,Not reached yet.,29.569643683479867,-3.9565016196205463,https://www.moneycontrol.com/news/business/stocks/buy-transport-corporation-of-india-target-of-rs-1400-sharekhan-12824276.html
2024-09-18 11:16:00,Sharekhan,Lumax Auto Technologies,LUMAXTECH,Buy,516.7,682,567.6,Not reached yet.,31.991484420359967,9.850977356299587,https://www.moneycontrol.com/news/business/stocks/buy-lumax-auto-technologies-target-of-rs-682-sharekhan-12824281.html
2024-09-19 11:33:00,Prabhudas Lilladher,Mahanagar Gas,MGL,Hold,1845.45,1864,1834.0,Call type not supported.,1.0051748895933215,-0.6204448779430516,https://www.moneycontrol.com/news/business/stocks/hold-mahanagar-gas-target-of-rs-1864-prabhudas-lilladher-12825151.html
2024-09-19 11:50:00,ICICI Securities,Karur Vysya Bank,KARURVYSYA,Buy,218.46,270,199.04,Not reached yet.,23.592419664927213,-8.889499221825513,https://www.moneycontrol.com/news/business/stocks/buy-karur-vysya-bank-target-of-rs-270-icici-securities-2-12825177.html
2024-09-19 12:28:00,Motilal Oswal,Procter and Gamble Hygiene and HealthCare,PRG,Neutral,,17000,,,,,https://www.moneycontrol.com/news/business/stocks/neutral-procter-and-gamble-hygiene-and-healthcare-target-of-rs-17000-motilal-oswal-2-12825218.html
2024-09-19 12:34:00,Motilal Oswal,AU Small Finance Bank,AUBANK,Buy,714.2,830,690.4,Not reached yet.,16.213945673480808,-3.3323998879865675,https://www.moneycontrol.com/news/business/stocks/buy-au-small-finance-bank-target-of-rs-830-motilal-oswal-12825230.html
2024-09-19 12:52:00,Emkay Global Financial,Tata Motors,TATAMOTORS,Buy,1038.7,1175,930.7,Not reached yet.,13.122171945701352,-10.397612400115529,https://www.moneycontrol.com/news/business/stocks/buy-tata-motors-target-of-rs-1175-emkay-global-financial-12825247.html
2024-09-19 15:15:00,Emkay Global Financial,SBI Cards,SBICARD,Reduce,802.35,700,733.75,Not reached yet.,12.756278432105692,8.549884713653645,https://www.moneycontrol.com/news/business/stocks/reduce-sbi-cards-target-of-rs-700-emkay-global-financial-12825429.html
2024-09-20 12:24:00,Motilal Oswal,LTIMindtree,LTIM,Buy,6343.35,7400,6410.95,Not reached yet.,16.657602055696117,1.0656829593195938,https://www.moneycontrol.com/news/business/stocks/buy-ltimindtree-target-of-rs-7400-motilal-oswal-12826178.html
2024-09-20 12:37:00,Motilal Oswal,Adani Ports and SEZ,ADANIPORTS,Buy,1453.4,1850,1408.25,Not reached yet.,27.28773909453694,-3.1065088757396513,https://www.moneycontrol.com/news/business/stocks/buy-adani-ports-and-sez-target-of-rs-1850-motilal-oswal-2-12826200.html
2024-09-20 13:12:00,Motilal Oswal,IIFL Finance,IIFL,Buy,470.25,600,469.55,Not reached yet.,27.591706539074963,-0.1488569909622517,https://www.moneycontrol.com/news/business/stocks/buy-iifl-finance-target-of-rs-600-motilal-oswal-12826226.html
2024-09-20 14:20:00,Motilal Oswal,United Breweries,UBL,Sell,2079.15,1800,2085.95,Not reached yet.,13.426159728735303,-0.32705672991365353,https://www.moneycontrol.com/news/business/stocks/sell-united-breweries-target-of-rs-1800-motilal-oswal-2-12826284.html
2024-09-23 10:16:00,Asit C Mehta,ITD Cementation India,ITDCEM,Accumulate,480.7,758,590.1,Not reached yet.,57.68670688579156,22.75847722071979,https://www.moneycontrol.com/news/business/stocks/accumulate-itd-cementation-india-target-of-rs-758-asit-c-mehta-12827484.html
2024-09-23 10:33:00,Sharekhan,LTIMindtree,LTIM,Buy,6416.2,7500,6410.95,Not reached yet.,16.891618091705375,-0.08182413266419376,https://www.moneycontrol.com/news/business/stocks/buy-ltimindtree-target-of-rs-7500-sharekhan-12827508.html
2024-09-23 10:55:00,Motilal Oswal,Max Healthcare,MAXHEALTH,Buy,908.0,1240,939.8,Not reached yet.,36.56387665198238,3.502202643171801,https://www.moneycontrol.com/news/business/stocks/buy-max-healthcare-target-of-rs-1240-motilal-oswal-12827530.html
2024-09-23 11:00:00,Motilal Oswal,JK Cement,JKCEMENT,Buy,4766.4,5600,4238.75,Not reached yet.,17.48909029875798,-11.070199731453501,https://www.moneycontrol.com/news/business/stocks/buy-jk-cement-target-of-rs-5600-motilal-oswal-12827536.html
2024-09-23 11:38:00,Prabhudas Lilladher,Mahindra and Mahindra,,Buy,,3326,,,,,https://www.moneycontrol.com/news/business/stocks/buy-mahindra-and-mahindra-target-of-rs-3326-prabhudas-lilladher-12827594.html
2024-09-23 12:00:00,ICICI Securities,NTPC,NTPC,Buy,401.4,495,422.5,Not reached yet.,23.318385650224222,5.2566018933732,https://www.moneycontrol.com/news/business/stocks/buy-ntpc-target-of-rs-495-icici-securities-12827621.html
2024-09-23 12:07:00,ICICI Securities,Bharat Heavy Electricals,BHEL,Buy,264.3,370,270.0,Not reached yet.,39.99243284146802,2.1566401816118006,https://www.moneycontrol.com/news/business/stocks/buy-bharat-heavy-electricals-target-of-rs-370-icici-securities-2-12827634.html
2024-09-23 12:21:00,ICICI Securities,Cera Sanitaryware,CERA,Hold,8452.9,8637,7899.65,Call type not supported.,2.1779507624602252,-6.545091033846373,https://www.moneycontrol.com/news/business/stocks/hold-cera-sanitaryware-target-of-rs-8637-icici-securities-12827648.html
2024-09-23 12:52:00,Axis Capital,Mahindra and Mahindra Financial Services,,Buy,,380,,,,,https://www.moneycontrol.com/news/business/stocks/buy-mahindra-and-mahindra-financial-services-target-of-rs-380-axis-capital-12827693.html
2024-09-24 11:32:00,KR Choksey,Pitti Engineering,PITTIENG,Buy,1286.5,1552,1348.05,Not reached yet.,20.637388262728333,4.784298484259616,https://www.moneycontrol.com/news/business/stocks/buy-pitti-engineering-target-of-rs-1552-kr-choksey-2-12828398.html
2024-09-24 11:39:00,ICICI Securities,Vodafone Idea,IDEA,Hold,13.24,11,9.18,Call type not supported.,-16.91842900302115,-30.664652567975835,https://www.moneycontrol.com/news/business/stocks/hold-vodafone-idea-target-of-rs-11-icici-securities-12828404.html
2024-09-24 11:45:00,ICICI Securities,Vedant Fashions,MANYAVAR,Buy,1291.3,1600,1320.05,Not reached yet.,23.90614109811818,2.226438472856811,https://www.moneycontrol.com/news/business/stocks/buy-vedant-fashions-target-of-rs-1600-icici-securities-12828410.html
2024-09-24 11:52:00,Motilal Oswal,ICICI Lombard,ICICIGI,Buy,2094.9,2650,2067.35,Not reached yet.,26.497684853692295,-1.3150985727242437,https://www.moneycontrol.com/news/business/stocks/buy-icici-lombard-target-of-rs-2650-motilal-oswal-12828423.html
2024-09-24 11:59:00,Motilal Oswal,Bharat Forge,BHARATFORG,Neutral,1601.2,1470,1492.35,Call type not supported.,-8.193854609043221,-6.798026480139903,https://www.moneycontrol.com/news/business/stocks/neutral-bharat-forge-target-of-rs-1470-motilal-oswal-12828433.html
2024-09-24 12:22:00,Emkay Global Financial,Fusion Finance,FUSION,Reduce,308.55,260,227.42,6,15.734888996921084,26.293955598768438,https://www.moneycontrol.com/news/business/stocks/reduce-fusion-finance-target-of-rs-260-emkay-global-financial-12828455.html
2024-09-24 14:04:00,Emkay Global Financial,GMR Power and Urban Infra,GMRP&UI,Buy,142.32,180,134.34,Not reached yet.,26.47554806070827,-5.607082630691393,https://www.moneycontrol.com/news/business/stocks/buy-gmr-power-and-urban-infra-target-of-rs-180-emkay-global-financial-12828565.html
2024-09-24 14:14:00,Emkay Global Financial,Aarti Industries,AARTIIND,Buy,572.0,675,529.2,Not reached yet.,18.006993006993007,-7.4825174825174745,https://www.moneycontrol.com/news/business/stocks/buy-aarti-industries-target-of-rs-675-emkay-global-financial-12828603.html
2024-09-24 14:24:00,Anand Rathi,United Breweries,UBL,Buy,2115.0,2350,2085.95,Not reached yet.,11.11111111111111,-1.3735224586288504,https://www.moneycontrol.com/news/business/stocks/buy-united-breweries-target-of-rs-2350-anand-rathi-12828617.html
2024-09-25 11:24:00,Sharekhan,Affle (India),AFFLE,Buy,1568.9,1820,1619.4,Not reached yet.,16.004844158327483,3.218815730766779,https://www.moneycontrol.com/news/business/stocks/buy-affle-india-target-of-rs-1820-sharekhan-12829158.html
2024-09-25 11:42:00,Motilal Oswal,SBI Cards,SBICARD,Neutral,792.45,850,733.75,Call type not supported.,7.26228784150419,-7.407407407407413,https://www.moneycontrol.com/news/business/stocks/neutral-sbi-cards-target-of-rs-850-motilal-oswal-3-12829173.html
2024-09-25 13:49:00,Motilal Oswal,Gravita India,GRAVITA,Buy,2664.65,2900,2467.1,Not reached yet.,8.832304430225355,-7.413731634548634,https://www.moneycontrol.com/news/business/stocks/buy-gravita-india-target-of-rs-2900-motilal-oswal-12829308.html
2024-09-25 14:02:00,Motilal Oswal,Piramal Pharma,PPLPHARMA,Buy,232.5,260,221.3,Not reached yet.,11.827956989247312,-4.817204301075264,https://www.moneycontrol.com/news/business/stocks/buy-piramal-pharma-target-of-rs-260-motilal-oswal-12829323.html
2024-09-26 10:22:00,Motilal Oswal,NOCIL,NOCIL,Neutral,281.55,305,290.15,Call type not supported.,8.328893624578223,3.054519623512685,https://www.moneycontrol.com/news/business/stocks/neutral-nocil-target-of-rs-305-motilal-oswal-12829863.html
2024-09-26 10:30:00,Prabhudas Lilladher,Metro Brands,METROBRAND,Hold,1232.05,1268,1225.6,Call type not supported.,2.9179010592102634,-0.5235177143784786,https://www.moneycontrol.com/news/business/stocks/hold-metro-brands-target-of-rs-1268-prabhudas-lilladher-12829871.html
2024-09-26 10:49:00,CD Equisearch,Deepak Nitrite,DEEPAKNTR,Hold,2886.2,2596,2829.6,Call type not supported.,-10.054743261035265,-1.9610560598711075,https://www.moneycontrol.com/news/business/stocks/hold-deepak-nitrite-target-of-rs-2596-cd-equisearch-12829884.html
2024-09-26 12:56:00,Sharekhan,Bajaj Finance,BAJFINANCE,Buy,7631.1,9940,7302.0,Not reached yet.,30.256450577243115,-4.312615481385388,https://www.moneycontrol.com/news/business/stocks/buy-bajaj-finance-target-of-rs-9940-sharekhan-12830021.html
2024-09-26 13:56:00,Sharekhan,Bajaj Finserv,BAJAJFINSV,Buy,1888.2,2350,1876.4,Not reached yet.,24.457154962398047,-0.6249337993856559,https://www.moneycontrol.com/news/business/stocks/buy-bajaj-finserv-target-of-rs-2350-sharekhan-12830109.html
2024-09-26 14:03:00,Sharekhan,Radico Khaitan,RADICO,Buy,2255.3,2489,2150.7,Not reached yet.,10.362257792754836,-4.637963907240738,https://www.moneycontrol.com/news/business/stocks/buy-radico-khaitan-target-of-rs-2489-sharekhan-12830120.html
2024-09-26 14:12:00,Motilal Oswal,CAMS,PRECAM,Buy,251.88,5100,237.79,Not reached yet.,1924.773701762744,-5.59393361918374,https://www.moneycontrol.com/news/business/stocks/buy-cams-target-of-rs-5100-motilal-oswal-12830131.html
2024-09-27 10:42:00,Cholamandalam securities,Narayana Hrudayalaya,NH,Buy,1250.2,2145,1221.2,Not reached yet.,71.57254839225723,-2.3196288593824987,https://www.moneycontrol.com/news/business/stocks/buy-narayana-hrudayalaya-target-of-rs-2145-cholamandalam-securities-12830652.html
2024-09-27 10:55:00,Prabhudas Lilladher,Crompton Greaves Consumer Electricals,CROMPTON,Buy,450.0,536,430.85,Not reached yet.,19.11111111111111,-4.25555555555555,https://www.moneycontrol.com/news/business/stocks/buy-crompton-greaves-consumer-electricals-target-of-rs-536-prabhudas-lilladher-12830664.html
2024-09-27 11:47:00,Anand Rathi,Crompton Greaves Consumer,CROMPTON,Buy,450.0,552,430.85,Not reached yet.,22.666666666666664,-4.25555555555555,https://www.moneycontrol.com/news/business/stocks/buy-crompton-greaves-consumer-target-of-rs-552-anand-rathi-12830735.html
2024-09-27 13:39:00,Sharekhan,Amber Enterprises India,AMBER,Buy,4390.0,5500,5019.85,Not reached yet.,25.28473804100228,14.347380410022787,https://www.moneycontrol.com/news/business/stocks/buy-amber-enterprises-india-target-of-rs-5500-sharekhan-12830836.html
2024-09-27 15:18:00,Sharekhan,Tata Power Company,TATAPOWER,Buy,439.6,540,461.15,Not reached yet.,22.838944494995445,4.902183803457678,https://www.moneycontrol.com/news/business/stocks/buy-tata-power-company-target-of-rs-540-sharekhan-12830852.html
2024-09-30 11:23:00,Motilal Oswal,Bank of Baroda,BANKBARODA,Buy,243.6,290,242.42,Not reached yet.,19.04761904761905,-0.48440065681445277,https://www.moneycontrol.com/news/business/stocks/buy-bank-of-baroda-target-of-rs-290-motilal-oswal-2-12832189.html
2024-09-30 12:27:00,Emkay Global Financial,Navin Fluorine,NAVINFLUOR,Reduce,3383.05,3500,3385.7,0,-3.456939743722375,-0.07833168294880762,https://www.moneycontrol.com/news/business/stocks/reduce-navin-fluorine-target-of-rs-3500-emkay-global-financial-12832253.html
2024-09-30 12:48:00,Sharekhan,Larsen and Toubro,LTO,Buy,,4550,,,,,https://www.moneycontrol.com/news/business/stocks/buy-larsen-and-toubro-target-of-rs-4550-sharekhan-12832297.html
2024-09-30 13:37:00,Sharekhan,Amber Enterprises India,AMBER,Buy,4723.05,5500,5019.85,Not reached yet.,16.45017520458178,6.284074909221799,https://www.moneycontrol.com/news/business/stocks/buy-amber-enterprises-india-target-of-rs-5500-sharekhan-2-12832411.html
2024-09-30 15:15:00,Sharekhan,Tata Power Company,TATAPOWER,Buy,468.75,540,461.15,Not reached yet.,15.2,-1.6213333333333382,https://www.moneycontrol.com/news/business/stocks/buy-tata-power-company-target-of-rs-540-sharekhan-2-12832485.html
2024-10-01 08:58:00,Prabhudas Lilladher,Nazara Technologies,NAZARA,Buy,1006.2,1185,923.4,Not reached yet.,17.769827072152648,-8.228980322003585,https://www.moneycontrol.com/news/business/stocks/buy-nazara-technologies-target-of-rs-1185-prabhudas-lilladher-12833019.html
2024-10-01 11:14:00,Motilal Oswal,Jindal Steel and Power,,Buy,,1200,,,,,https://www.moneycontrol.com/news/business/stocks/buy-jindal-steel-and-power-target-of-rs-1200-motilal-oswal-12833139.html
2024-10-01 12:10:00,Sharekhan,Ipca Laboratories,IPCALAB,Buy,1498.45,1734,1655.05,Not reached yet.,15.719576896125995,10.450799159131096,https://www.moneycontrol.com/news/business/stocks/buy-ipca-laboratories-target-of-rs-1734-sharekhan-12833218.html
2024-10-01 12:27:00,Sharekhan,ICICI Prudential Life Insurance Company,0P0000NQXO,Buy,,920,,,,,https://www.moneycontrol.com/news/business/stocks/buy-icici-prudential-life-insurance-company-target-of-rs-920-sharekhan-12833246.html
2024-10-01 12:32:00,ICICI Securities,Adani Energy Solutions,ADANIENSOL,Buy,1044.2,1318,976.8,Not reached yet.,26.221030453936024,-6.454702164336343,https://www.moneycontrol.com/news/business/stocks/buy-adani-energy-solutions-target-of-rs-1318-icici-securities-12833256.html
2024-10-03 12:01:00,Emkay Global Financial,Mahindra Finance,,Reduce,,270,,,,,https://www.moneycontrol.com/news/business/stocks/reduce-mahindra-finance-target-of-rs-270-emkay-global-financial-2-12834612.html
2024-10-03 12:48:00,Emkay Global Financial,Coal India,COALINDIA,Buy,516.1,600,492.95,Not reached yet.,16.25653943034295,-4.485564813020739,https://www.moneycontrol.com/news/business/stocks/buy-coal-india-target-of-rs-600-emkay-global-financial-12834657.html
2024-10-03 13:08:00,Emkay Global Financial,Petronet LNG,PETRONET,Buy,339.35,425,355.15,Not reached yet.,25.23942831884484,4.655959923382924,https://www.moneycontrol.com/news/business/stocks/buy-petronet-lng-target-of-rs-425-emkay-global-financial-12834673.html
2024-10-03 13:57:00,Sharekhan,Kalpataru Projects International,KPIL,Buy,1407.55,1570,1320.05,Not reached yet.,11.541330680970484,-6.216475436041349,https://www.moneycontrol.com/news/business/stocks/buy-kalpataru-projects-international-target-of-rs-1570-sharekhan-12834729.html
2024-10-04 11:51:00,Motilal Oswal,Fine Organic Industries,FINEORG,Sell,5244.3,4095,5080.5,Not reached yet.,21.915222241290547,3.1233911103483813,https://www.moneycontrol.com/news/business/stocks/sell-fine-organic-industries-target-of-rs-4095-motilal-oswal-12835387.html
2024-10-04 12:33:00,Sharekhan,Indian Hotels Company,INDHOTEL,Buy,684.7,774,708.55,Not reached yet.,13.042208266394034,3.4832773477435235,https://www.moneycontrol.com/news/business/stocks/buy-indian-hotels-company-target-of-rs-774-sharekhan-12835425.html
2024-10-04 14:02:00,Sharekhan,Zydus Lifesciences,ZYDUSLIFE,Buy,1068.55,1268,1064.4,Not reached yet.,18.665481259650935,-0.38837677226146305,https://www.moneycontrol.com/news/business/stocks/buy-zydus-lifesciences-target-of-rs-1268-sharekhan-12835509.html
2024-10-07 11:29:00,Sharekhan,HDFC Bank,HDB,Buy,,1900,,,,,https://www.moneycontrol.com/news/business/stocks/buy-hdfc-bank-target-of-rs-1900-sharekhan-6-12836987.html
2024-10-07 12:01:00,Motilal Oswal,Kaynes Technologies,,Buy,,6400,,,,,https://www.moneycontrol.com/news/business/stocks/buy-kaynes-technologies-target-of-rs-6400-motilal-oswal-12837028.html
2024-10-07 12:08:00,Motilal Oswal,Amber Enterprises,AMBER,Buy,4918.9,5500,5019.85,Not reached yet.,11.813616865559382,2.0522881131960546,https://www.moneycontrol.com/news/business/stocks/buy-amber-enterprises-target-of-rs-5500-motilal-oswal-12837034.html
2024-10-07 12:15:00,Motilal Oswal,Gujarat State Petronet,GSPL,Neutral,428.35,472,411.7,Call type not supported.,10.190264970234615,-3.8870082876152754,https://www.moneycontrol.com/news/business/stocks/neutral-gujarat-state-petronet-target-of-rs-472-motilal-oswal-12837053.html
2024-10-07 12:55:00,Emkay Global Financial,Titan Company,TITAN,Buy,3670.1,4400,3474.4,Not reached yet.,19.88774147843383,-5.332279774393064,https://www.moneycontrol.com/news/business/stocks/buy-titan-company-target-of-rs-4400-emkay-global-financial-12837101.html
2024-10-07 13:21:00,ICICI Securities,Vedanta,VEDL,Buy,508.7,600,497.5,Not reached yet.,17.947709848633774,-2.2016905838411613,https://www.moneycontrol.com/news/business/stocks/buy-vedanta-target-of-rs-600-icici-securities-12837131.html
2024-10-07 14:51:00,ICICI Securities,SignatureGlobal India,SIGNATURE,Buy,1536.05,1905,1490.7,Not reached yet.,24.019400410142904,-2.9523778522834485,https://www.moneycontrol.com/news/business/stocks/buy-signatureglobal-india-target-of-rs-1905-icici-securities-12837246.html
2024-10-08 12:13:00,Motilal Oswal,Tata Motors,TATAMOTORS,Neutral,927.85,990,930.7,Call type not supported.,6.69828097213989,0.3071617179501021,https://www.moneycontrol.com/news/business/stocks/neutral-tata-motors-target-of-rs-990-motilal-oswal-12837893.html
2024-10-08 12:21:00,Motilal Oswal,Zomato,ZOMATO,Buy,266.1,320,277.55,Not reached yet.,20.25554302893648,4.302893649004129,https://www.moneycontrol.com/news/business/stocks/buy-zomato-target-of-rs-320-motilal-oswal-12837915.html
2024-10-08 13:53:00,Emkay Global Financial,Tata Motors,TATAMOTORS,Buy,927.85,1175,930.7,Not reached yet.,26.63684862854987,0.3071617179501021,https://www.moneycontrol.com/news/business/stocks/buy-tata-motors-target-of-rs-1175-emkay-global-financial-2-12837994.html
2024-10-08 13:59:00,Emkay Global Financial,Genus Power Infra,GENUSPOWER,Buy,362.45,500,400.1,Not reached yet.,37.95006207752794,10.387639674437864,https://www.moneycontrol.com/news/business/stocks/buy-genus-power-infra-target-of-rs-500-emkay-global-financial-12838006.html
2024-10-08 14:33:00,Emkay Global Financial,PVR INOX,PVRINOX,Buy,1548.85,1850,1620.5,Not reached yet.,19.44345804952062,4.62601284824225,https://www.moneycontrol.com/news/business/stocks/buy-pvr-inox-target-of-rs-1850-emkay-global-financial-12838047.html
2024-10-09 10:36:00,ICICI Securities,Eureka Forbes,EUREKAFORB,Buy,554.6,660,618.5,Not reached yet.,19.004688063469164,11.521817526144964,https://www.moneycontrol.com/news/business/stocks/buy-eureka-forbes-target-of-rs-660-icici-securities-12838486.html
2024-10-09 12:04:00,Motilal Oswal,Avalon Technologies,AVALON,Buy,548.7,690,626.55,Not reached yet.,25.75177692728266,14.188080918534702,https://www.moneycontrol.com/news/business/stocks/buy-avalon-technologies-target-of-rs-690-motilal-oswal-12838644.html
2024-10-09 12:27:00,Motilal Oswal,Clean Science and Technology,CLEAN,Neutral,1541.3,1580,1568.55,Call type not supported.,2.510867449555573,1.767988062025563,https://www.moneycontrol.com/news/business/stocks/neutral-clean-science-and-technology-target-of-rs-1580-motilal-oswal-12838678.html
2024-10-10 14:57:00,Motilal Oswal,Oil India,OIL,Buy,574.35,720,584.55,Not reached yet.,25.359101593105244,1.7759206059023123,https://www.moneycontrol.com/news/business/stocks/buy-oil-india-target-of-rs-720-motilal-oswal-12839534.html
2024-10-11 09:58:00,Prabhudas Lilladher,Tata Consultancy Services,TCS,Buy,4227.4,4920,4149.2,Not reached yet.,16.383592752046187,-1.8498367791077215,https://www.moneycontrol.com/news/business/stocks/buy-tata-consultancy-services-target-of-rs-4920-prabhudas-lilladher-12839983.html
2024-10-11 10:41:00,Geojit Financial Services,Muthoot Finance,MUTHOOTFIN,Accumulate,1943.4,2140,1945.45,Not reached yet.,10.11629103632808,0.10548523206750819,https://www.moneycontrol.com/news/business/stocks/accumulate-muthoot-finance-target-of-rs-2140-geojit-financial-services-12840027.html
2024-10-11 10:54:00,ICICI Securities,Tata Elxsi,TATAELXSI,Hold,7759.3,7590,7675.15,Call type not supported.,-2.1818978516103282,-1.0845050455582403,https://www.moneycontrol.com/news/business/stocks/hold-tata-elxsi-target-of-rs-7590-icici-securities-12840045.html
